0	0.0
1	1.0
2	0.0
3	0.0
4	0.1875
5	0.0
6	0
7	0.111111111111
8	-0.0666666666667
9	0.166666666667
10	0.428571428571
11	0.0
12	0.0
13	0.2
14	0.0
15	1.0
16	-0.0555555555556
17	0.0
18	0.0
19	0.0
20	-0.0625
21	0.1
22	0.166666666667
23	-1.0
